userId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
480,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
483,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
484,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
488,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
490,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
492,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
500,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
504,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
509,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False
514,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
517,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False
522,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False
524,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
525,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
529,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
533,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False
534,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
541,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
544,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
550,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
555,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
559,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
560,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
561,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
562,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
567,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
570,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
572,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
573,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
579,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False
580,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
584,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
587,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
590,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
596,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
597,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
599,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
601,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
603,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
604,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
605,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
607,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
609,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
610,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
8,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
20,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False
51,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
62,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
82,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
94,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
104,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
117,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
122,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False
125,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
221,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
284,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
294,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
299,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
305,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False
308,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False
318,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
321,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
395,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False
425,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
426,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False
432,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
446,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
447,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
458,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
475,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
482,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
501,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
512,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
523,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
527,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
566,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
586,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
592,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
594,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
600,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
602,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
42,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
58,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
100,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
102,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
116,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
150,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
302,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
368,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
410,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
588,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
14,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
84,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
162,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
111,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
120,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
147,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
170,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
181,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
402,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
521,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
11,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
23,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
24,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
28,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
68,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
79,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
105,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
109,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
195,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
199,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
244,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
266,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
286,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
297,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
312,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
313,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
317,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
325,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
362,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
386,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
400,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
437,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
444,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
486,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
493,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
532,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
553,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
577,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
95,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False
188,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
262,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
489,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
498,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
513,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
26,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
34,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
56,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
59,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
99,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
136,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
173,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
174,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
176,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
192,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
243,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
248,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
301,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
331,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
340,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
349,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
354,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
361,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
376,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
387,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
408,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
419,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
441,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
452,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
462,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
485,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
520,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
531,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
557,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
569,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
608,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False
35,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
38,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
113,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
235,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
404,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
455,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
530,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
351,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
606,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
61,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
88,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
187,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
257,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
261,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
289,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
298,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
405,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
413,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
427,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
464,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
585,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
132,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
198,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
227,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
246,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False
346,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
412,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
445,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
256,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
295,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
222,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
369,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
495,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
497,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
552,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
565,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
326,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
115,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
242,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
356,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
429,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
